,Z21
2005-03-05 17:00:00,-191.12643409314796
2005-03-05 18:00:00,-46.78983502834035
2005-03-05 19:00:00,-25.80637132661741
2005-03-05 20:00:00,-18.398542227932467
2005-03-05 21:00:00,-46.85390304617067
2005-03-05 22:00:00,-19.699533560526106
2005-03-05 23:00:00,-20.5800180416245
2005-03-13 00:00:00,197.3896039978822
2005-03-13 01:00:00,194.00818231804647
2005-03-13 02:00:00,183.82343499888543
2005-03-13 03:00:00,184.26295964922656
2005-03-13 04:00:00,170.06404473412294
2005-03-13 05:00:00,134.87355743924059
2005-03-13 06:00:00,141.86334232284344
2005-03-13 07:00:00,140.3636575399637
2005-03-13 08:00:00,145.65974067574234
2005-03-13 09:00:00,70.87772545346252
2005-03-13 10:00:00,27.39148467658879
2005-03-13 11:00:00,-25.010042842141047
2005-03-13 12:00:00,-77.81421238762368
2005-03-13 13:00:00,-97.0748975135532
2005-03-13 14:00:00,-122.82868957568007
2005-03-13 15:00:00,-126.21422343729728
2005-03-13 16:00:00,-89.74042744844473
2005-03-13 17:00:00,-67.71162465723546
2005-03-13 18:00:00,26.804067326908807
2005-03-13 19:00:00,92.64741546938558
2005-03-13 20:00:00,-3.0881841346545116
2005-03-13 21:00:00,-6.856663958812078
2005-03-13 22:00:00,4.899897336598315
2005-03-13 23:00:00,-20.943196189641185
2005-03-14 00:00:00,-0.567303788720892
2005-03-14 01:00:00,22.546872094762648
2005-03-14 02:00:00,25.153804966227426
2005-03-14 03:00:00,25.486211382203464
2005-03-14 04:00:00,41.82380746816443
2005-03-14 05:00:00,37.17492972594346
2005-03-14 06:00:00,79.47924944234364
2005-03-14 07:00:00,12.552270613860856
2005-03-14 08:00:00,-82.68446729120888
2005-03-14 09:00:00,-196.88197542950047
2005-03-14 10:00:00,-222.5518027953094
2005-03-14 11:00:00,-247.1975684754152
2005-03-14 12:00:00,-218.66198190673867
2005-03-14 13:00:00,-199.3775970947163
2005-03-14 14:00:00,-232.09633600715483
2005-03-14 15:00:00,-235.63838213536337
2005-03-14 16:00:00,-216.08229932959011
2005-03-14 17:00:00,-279.30351393312594
2005-03-14 18:00:00,-110.05352356959975
2005-03-14 19:00:00,-104.20981072585391
2005-03-14 20:00:00,-80.33439836926345
2005-03-14 21:00:00,-116.96134940582488
2005-03-14 22:00:00,-84.6183519054971
2005-03-14 23:00:00,-70.59023987884348
2005-03-15 00:00:00,-65.35330148316689
2005-03-15 01:00:00,-73.09099042745402
2005-03-15 02:00:00,-42.46004957982177
2005-03-15 03:00:00,-5.264256694521009
2005-03-15 04:00:00,-6.988765253719521
2005-03-15 05:00:00,-16.824503089858354
2005-03-15 06:00:00,31.310930516761346
2005-03-15 07:00:00,-68.74382319457663
2005-03-15 08:00:00,-35.734092042452176
2005-03-15 09:00:00,-65.9877067565867
2005-03-15 10:00:00,-53.76900995848791
2005-03-15 11:00:00,-48.588520401256574
2005-03-15 12:00:00,-16.04592707360007
2005-03-15 13:00:00,-39.25854187311461
2005-03-15 14:00:00,-73.35658404772835
2005-03-15 15:00:00,-59.52384780692182
2005-03-15 16:00:00,-121.16009035455818
2005-03-15 17:00:00,-116.80275282820958
2005-03-15 18:00:00,-3.965483778710677
2005-03-15 19:00:00,10.977960181910476
2005-03-15 20:00:00,-97.08946566235272
2005-03-15 21:00:00,-83.26226511774439
2005-03-15 22:00:00,-67.98744691784395
2005-03-15 23:00:00,-56.53791200621254
2005-03-16 00:00:00,-19.297192777886266
2005-03-16 01:00:00,30.888117724755375
2005-03-16 02:00:00,75.67088166514213
2005-03-16 03:00:00,97.68065939135113
2005-03-16 04:00:00,97.01553979683194
2005-03-16 05:00:00,78.2685108970054
2005-03-16 06:00:00,112.66865200498478
2005-03-16 07:00:00,77.11091184074758
2005-03-16 08:00:00,7.994278696942274
2005-03-16 09:00:00,-15.80607050872868
2005-03-16 10:00:00,-45.80707923206228
2005-03-16 11:00:00,-83.40022328763462
2005-03-16 12:00:00,-91.95288375096743
2005-03-16 13:00:00,-85.38687831275456
2005-03-16 14:00:00,-79.4802156459532
2005-03-16 15:00:00,-104.49356082088434
2005-03-16 16:00:00,-103.14218375125756
2005-03-16 17:00:00,-148.97224248668408
2005-03-16 18:00:00,-103.52546545427731
2005-03-16 19:00:00,-60.76178308790077
2005-03-16 20:00:00,-38.2884390344434
2005-03-16 21:00:00,-47.807082076991264
2005-03-16 22:00:00,-21.447730576116555
2005-03-16 23:00:00,1.1392653325178799
2005-03-17 00:00:00,-12.97131102992148
2005-03-17 01:00:00,-5.99910273975388
2005-03-17 02:00:00,20.817422763666627
2005-03-17 03:00:00,45.614982901413896
2005-03-17 04:00:00,44.607898329137015
2005-03-17 05:00:00,24.86953486323455
2005-03-17 06:00:00,47.55322666733173
2005-03-17 07:00:00,54.170810683595846
2005-03-17 08:00:00,-13.930793351632474
2005-03-17 09:00:00,-39.106746952094454
2005-03-17 10:00:00,-44.218922911008576
2005-03-17 11:00:00,-62.46711310286764
2005-03-17 12:00:00,-83.09240172072896
2005-03-17 13:00:00,-171.50273407236318
2005-03-17 14:00:00,-229.86269403903998
2005-03-17 15:00:00,-262.740387871502
2005-03-17 16:00:00,-294.20393038014527
2005-03-17 17:00:00,-362.7208073485981
2005-03-17 18:00:00,-226.93757001324957
2005-03-17 19:00:00,-142.27534360072514
2005-03-17 20:00:00,-86.37136286707073
2005-03-17 21:00:00,-91.72021397144727
2005-03-17 22:00:00,-55.4176737748262
2005-03-17 23:00:00,-19.617450110776645
2005-03-18 00:00:00,-33.47402300970998
2005-03-18 01:00:00,-23.471842924677276
2005-03-18 02:00:00,-43.24804740821264
2005-03-18 03:00:00,-67.20528710146073
2005-03-18 04:00:00,-77.07353054652549
2005-03-18 05:00:00,-73.85443698644258
2005-03-18 06:00:00,-12.500862474360929
2005-03-18 07:00:00,-94.60646664197702
2005-03-18 08:00:00,-47.00837432288381
2005-03-18 09:00:00,-69.22910065163478
2005-03-18 10:00:00,-18.100051856098162
2005-03-18 11:00:00,-9.676948190396615
2005-03-18 12:00:00,-17.03065557972559
2005-03-18 13:00:00,-29.22346813197896
2005-03-18 14:00:00,-60.5653561361637
2005-03-18 15:00:00,-60.52203103586794
2005-03-18 16:00:00,-91.06179527423387
2005-03-18 17:00:00,-125.90725372506245
2005-03-18 18:00:00,-17.14817460932636
2005-03-18 19:00:00,-55.781278948447834
2005-03-18 20:00:00,-27.818926213680697
2005-03-18 21:00:00,-33.06908786552049
2005-03-18 22:00:00,-21.28467711754365
2005-03-18 23:00:00,-81.48123476809451
2005-03-19 00:00:00,-63.323319038140426
2005-03-19 01:00:00,-96.82076517198789
2005-03-19 02:00:00,-80.6804131456438
2005-03-19 03:00:00,-85.40762593259842
2005-03-19 04:00:00,-66.06753749239806
2005-03-19 05:00:00,-88.9305519679665
2005-03-19 06:00:00,-68.24608540282452
2005-03-19 07:00:00,-82.82141308276869
2005-03-19 08:00:00,12.648182731034012
2005-03-19 09:00:00,-8.217179838180527
2005-03-19 10:00:00,-65.28123517954509
2005-03-19 11:00:00,-85.09177616348416
2005-03-19 12:00:00,-92.85607918309643
2005-03-19 13:00:00,-79.2118760148519
2005-03-19 14:00:00,-79.30890449008234
2005-03-19 15:00:00,-85.93212205992154
2005-03-19 16:00:00,-46.45889361234754
2005-03-19 17:00:00,19.11215011108925
2005-03-19 18:00:00,115.4070465229488
2005-03-19 19:00:00,150.68677209605266
2005-03-19 20:00:00,86.18229284450126
2005-03-19 21:00:00,37.33899466988214
2005-03-19 22:00:00,59.210631867857046
2005-03-19 23:00:00,54.50261672476722
2005-03-20 00:00:00,40.41224300713043
2005-03-20 01:00:00,48.488957289641576
2005-03-20 02:00:00,44.92938166018962
2005-03-20 03:00:00,12.33844890325122
2005-03-20 04:00:00,19.22105648312936
2005-03-20 05:00:00,-4.854199010309003
2005-03-20 06:00:00,21.25615847241488
2005-03-20 07:00:00,9.648096977198293
2005-03-20 08:00:00,7.6196845664762805
2005-03-20 09:00:00,-33.113529649671364
2005-03-20 10:00:00,-52.42144350206763
2005-03-20 11:00:00,-58.885532604916534
2005-03-20 12:00:00,-64.11878985011322
2005-03-20 13:00:00,-53.165173094938154
2005-03-20 14:00:00,-62.44075284921428
2005-03-20 15:00:00,-63.245286584562336
2005-03-20 16:00:00,-91.42848115539891
2005-03-20 17:00:00,-90.3445451674279
2005-03-20 18:00:00,56.361201368719776
2005-03-20 19:00:00,83.52525817948117
2005-03-20 20:00:00,28.458638357436485
2005-03-20 21:00:00,9.718326978380901
2005-03-20 22:00:00,24.857437182879266
2005-03-20 23:00:00,4.1279806080542585
2005-03-21 00:00:00,30.27245275258042
2005-03-21 01:00:00,-7.599894943627987
2005-03-21 02:00:00,-10.052049878014031
2005-03-21 03:00:00,-16.18393970137845
2005-03-21 04:00:00,-12.887215184969136
2005-03-21 05:00:00,-89.73483466780499
2005-03-21 06:00:00,-42.7855427654581
2005-03-21 07:00:00,-79.07917243026532
2005-03-21 08:00:00,15.495254479273626
2005-03-21 09:00:00,-14.74350684159117
2005-03-21 10:00:00,-82.40377341089334
2005-03-21 11:00:00,-111.33283120931287
2005-03-21 12:00:00,-124.68978062054885
2005-03-21 13:00:00,-128.56936904949225
2005-03-21 14:00:00,-115.83182846183445
2005-03-21 15:00:00,-123.84616076048042
2005-03-21 16:00:00,-123.54961763699066
2005-03-21 17:00:00,-138.82718166418863
2005-03-21 18:00:00,-42.54141026284151
2005-03-21 19:00:00,22.436065517141287
2005-03-21 20:00:00,-41.909273158137694
2005-03-21 21:00:00,-12.270637382788664
2005-03-21 22:00:00,-33.758595789813626
2005-03-21 23:00:00,-66.36416447840907
2005-03-22 00:00:00,-55.41512932998853
2005-03-22 01:00:00,-65.36065349707951
2005-03-22 02:00:00,-65.1872166833125
2005-03-22 03:00:00,-57.42200046458993
2005-03-22 04:00:00,-53.48085367419799
2005-03-22 05:00:00,-44.2258157148658
2005-03-22 06:00:00,-17.631356618031532
2005-03-22 07:00:00,-82.27166804485478
2005-03-22 08:00:00,-32.39459926912605
2005-03-22 09:00:00,-102.04105441414231
2005-03-22 10:00:00,-32.77436681458994
2005-03-22 11:00:00,-62.55941786001836
2005-03-22 12:00:00,-61.15495428805525
2005-03-22 13:00:00,-66.66826604984271
2005-03-22 14:00:00,-62.65646329693345
2005-03-22 15:00:00,-90.53216029428995
2005-03-22 16:00:00,-95.92685758187258
2005-03-22 17:00:00,-172.59547863380817
2005-03-22 18:00:00,-30.264259075404425
2005-03-22 19:00:00,22.36986608692041
2005-03-22 20:00:00,-30.07582726472492
2005-03-22 21:00:00,-43.73645557161581
2005-03-22 22:00:00,13.46166004312272
2005-03-22 23:00:00,18.449822444714528
2005-03-23 00:00:00,50.770112350989166
2005-03-23 01:00:00,60.43949415253178
2005-03-23 02:00:00,51.840608045133195
2005-03-23 03:00:00,71.00209198510333
2005-03-23 04:00:00,86.90811518300711
2005-03-23 05:00:00,83.30942937340637
2005-03-23 06:00:00,109.67773887339672
2005-03-23 07:00:00,127.19895475716612
2005-03-23 08:00:00,90.37863597799105
2005-03-23 09:00:00,129.41427786989289
2005-03-23 10:00:00,150.0178569574946
2005-03-23 11:00:00,133.20246846448435
2005-03-23 12:00:00,146.82997386363513
2005-03-23 13:00:00,158.14062665318443
2005-03-23 14:00:00,135.88140225469942
2005-03-23 15:00:00,139.1886386615879
2005-03-23 16:00:00,156.01214323745762
2005-03-23 17:00:00,154.23592701401958
2005-03-23 18:00:00,176.53017974891418
2005-03-23 19:00:00,166.40633865552581
2005-03-23 20:00:00,105.0202439552022
2005-03-23 21:00:00,120.0691932966206
2005-03-23 22:00:00,77.49628319089197
2005-03-23 23:00:00,92.67987184817821
2005-03-24 00:00:00,105.90313120461406
2005-03-24 01:00:00,112.61091922088985
2005-03-24 02:00:00,81.78786858655621
2005-03-24 03:00:00,91.9945433435239
2005-03-24 04:00:00,86.64700449268912
2005-03-24 05:00:00,66.56579250350956
2005-03-24 06:00:00,85.07596180340624
2005-03-24 07:00:00,73.1194548216913
2005-03-24 08:00:00,41.201641510094305
2005-03-24 09:00:00,-0.9331985745975544
2005-03-24 10:00:00,-6.612431197085698
2005-03-24 11:00:00,-52.35899858490211
2005-03-24 12:00:00,-27.085765060447557
2005-03-24 13:00:00,-47.72922199420418
2005-03-24 14:00:00,-42.71566074005227
2005-03-24 15:00:00,-81.91908964655954
2005-03-24 16:00:00,-116.14638646893377
2005-03-24 17:00:00,-158.32853256483213
2005-03-24 18:00:00,-94.11970947656937
2005-03-24 19:00:00,-32.69222935533435
2005-03-24 20:00:00,-32.4586624334388
2005-03-24 21:00:00,-43.36023507497657
2005-03-24 22:00:00,18.638196410162436
2005-03-24 23:00:00,-31.432148739258082
2005-03-25 00:00:00,-57.3504316744295
2005-03-25 01:00:00,-54.06897277706503
2005-03-25 02:00:00,-17.66926293485585
2005-03-25 03:00:00,-39.45539596726144
2005-03-25 04:00:00,-27.886698792581456
2005-03-25 05:00:00,-76.38061974270408
2005-03-25 06:00:00,-137.39784319981527
2005-03-25 07:00:00,-103.54729401706163
2005-03-25 08:00:00,-18.62977571710826
2005-03-25 09:00:00,23.122990408343867
2005-03-25 10:00:00,18.298949734120924
2005-03-25 11:00:00,11.646068243655009
2005-03-25 12:00:00,-47.845319047650264
2005-03-25 13:00:00,-71.92780668020714
2005-03-25 14:00:00,-73.37906944871997
2005-03-25 15:00:00,-67.66041602186237
2005-03-25 16:00:00,-48.646054058182926
2005-03-25 17:00:00,-129.33163921085543
2005-03-25 18:00:00,-69.28774020783749
2005-03-25 19:00:00,-17.069311674426444
2005-03-25 20:00:00,-12.311842823218285
2005-03-25 21:00:00,-36.67796903828412
2005-03-25 22:00:00,-41.81858683140172
2005-03-25 23:00:00,-22.26612821058302
2005-03-26 00:00:00,-16.427847111821166
2005-03-26 01:00:00,-16.554398312559215
2005-03-26 02:00:00,3.36692343537743
2005-03-26 03:00:00,12.677482320311356
2005-03-26 04:00:00,16.784089303987002
2005-03-26 05:00:00,-39.74379864132129
2005-03-26 06:00:00,-42.113067733972684
2005-03-26 07:00:00,-37.31041413428329
2005-03-26 08:00:00,-13.416243426487199
2005-03-26 09:00:00,-11.982248087379048
2005-03-26 10:00:00,-4.9056071263999
2005-03-26 11:00:00,21.031494453200594
2005-03-26 12:00:00,9.94844023604901
2005-03-26 13:00:00,4.717184235982586
2005-03-26 14:00:00,9.15889119620374
2005-03-26 15:00:00,11.085223414433585
2005-03-26 16:00:00,-1.7676706482707232
2005-03-26 17:00:00,-36.36226435716435
2005-03-26 18:00:00,-4.233710010030791
2005-03-26 19:00:00,26.334528445469914
2005-03-26 20:00:00,20.862237285917672
2005-03-26 21:00:00,9.379286095536372
2005-03-26 22:00:00,49.44890335787136
2005-03-26 23:00:00,17.040481335295226
2005-03-27 00:00:00,-1.6444524525122688
2005-03-27 01:00:00,23.143233322031392
2005-03-27 02:00:00,17.10070209324863
2005-03-27 03:00:00,13.128969520241299
2005-03-27 04:00:00,36.3830672657532
2005-03-27 05:00:00,58.774650465864624
2005-03-27 06:00:00,50.21087717655223
2005-03-27 07:00:00,-13.645579673957627
2005-03-27 08:00:00,-23.064782323508553
2005-03-27 09:00:00,13.086073750945616
2005-03-27 10:00:00,-9.768560306197287
2005-03-27 11:00:00,36.29584418538843
2005-03-27 12:00:00,77.00052688490086
2005-03-27 13:00:00,71.44653341827939
2005-03-27 14:00:00,36.2498983334508
2005-03-27 15:00:00,42.03492646207019
2005-03-27 16:00:00,7.797072069317437
2005-03-27 17:00:00,-101.57262000284481
2005-03-27 18:00:00,-53.12975663665293
2005-03-27 19:00:00,-18.88972551045572
2005-03-27 20:00:00,-61.950048871813124
2005-03-27 21:00:00,-43.722508021948215
2005-03-27 22:00:00,38.170208984746296
2005-03-27 23:00:00,39.31674950344063
2005-03-28 00:00:00,91.17719520707374
2005-03-28 01:00:00,90.87174923406837
2005-03-28 02:00:00,117.01209358220785
2005-03-28 03:00:00,114.25772419319696
2005-03-28 04:00:00,125.42915964695658
2005-03-28 05:00:00,83.16309147273387
2005-03-28 06:00:00,62.288936970137684
2005-03-28 07:00:00,61.13545154774738
2005-03-28 08:00:00,150.66365128324333
2005-03-28 09:00:00,205.91370856297726
2005-03-28 10:00:00,225.6200415282383
2005-03-28 11:00:00,281.3966335942846
2005-03-28 12:00:00,289.0478160187331
2005-03-28 13:00:00,235.91120100951866
2005-03-28 14:00:00,230.64934095256604
2005-03-28 15:00:00,201.6919674501337
2005-03-28 16:00:00,164.60897362431797
2005-03-28 17:00:00,124.45250826984102
2005-03-28 18:00:00,138.0137541103877
2005-03-28 19:00:00,194.64056673536152
2005-03-28 20:00:00,110.12277608895874
2005-03-28 21:00:00,29.06683444383225
2005-03-28 22:00:00,78.81371885591147
2005-03-28 23:00:00,90.67278949896695
2005-03-29 00:00:00,106.69847720188682
2005-03-29 01:00:00,93.20954638895364
2005-03-29 02:00:00,119.9063738176776
2005-03-29 03:00:00,100.6841038304326
2005-03-29 04:00:00,124.96847746746266
2005-03-29 05:00:00,75.16836274965704
2005-03-29 06:00:00,61.928732561525976
2005-03-29 07:00:00,28.23212328703721
2005-03-29 08:00:00,52.77277332538142
2005-03-29 09:00:00,2.6974890033284282
2005-03-29 10:00:00,-30.54239342468736
2005-03-29 11:00:00,-25.593143150833384
2005-03-29 12:00:00,-56.26381014946264
2005-03-29 13:00:00,-19.87095457381338
2005-03-29 14:00:00,-17.54824578257808
2005-03-29 15:00:00,-51.72315304024437
2005-03-29 16:00:00,-47.53908180043254
2005-03-29 17:00:00,-68.51128056064158
2005-03-29 18:00:00,-22.871315656925162
2005-03-29 19:00:00,73.94471508606193
2005-03-29 20:00:00,4.217989272777231
2005-03-29 21:00:00,-57.2446042467991
2005-03-29 22:00:00,-54.5256519821487
2005-03-29 23:00:00,-59.503424846698636
2005-03-30 00:00:00,-44.3745632737232
2005-03-30 01:00:00,-29.220383786052253
2005-03-30 02:00:00,-68.14554670576558
2005-03-30 03:00:00,-60.30796904456156
2005-03-30 04:00:00,-66.37426062318514
2005-03-30 05:00:00,-88.42408038444955
2005-03-30 06:00:00,-129.8251703139822
2005-03-30 07:00:00,-109.99662138003305
2005-03-30 08:00:00,-84.70161679422017
2005-03-30 09:00:00,-112.42508775402712
2005-03-30 10:00:00,-111.61876938721002
2005-03-30 11:00:00,-48.51900674051217
2005-03-30 12:00:00,-121.546368229579
2005-03-30 13:00:00,-120.32615391000536
2005-03-30 14:00:00,-78.96977081550813
2005-03-30 15:00:00,-102.92504531994018
2005-03-30 16:00:00,-116.17917955299708
2005-03-30 17:00:00,-177.30399784879
2005-03-30 18:00:00,-155.7052007651978
2005-03-30 19:00:00,-38.719226491300105
2005-03-30 20:00:00,-98.09244799921953
2005-03-30 21:00:00,-123.70600867776807
2005-03-30 22:00:00,-120.51527816803377
2005-03-30 23:00:00,-132.29703052398395
2005-03-31 00:00:00,-124.31946113752997
2005-03-31 01:00:00,-101.28833222103867
2005-03-31 02:00:00,-78.64877862455455
2005-03-31 03:00:00,-70.86000105306425
2005-03-31 04:00:00,-58.902879360186716
2005-03-31 05:00:00,-88.13068075629326
2005-03-31 06:00:00,-62.74049398133502
2005-03-31 07:00:00,-51.04441363846627
2005-03-31 08:00:00,-63.197410840096836
2005-03-31 09:00:00,-54.84197451450905
2005-03-31 10:00:00,-76.8589037307504
2005-03-31 11:00:00,-50.43652772124187
2005-03-31 12:00:00,-58.80295617509455
2005-03-31 13:00:00,-47.83965460777836
2005-03-31 14:00:00,-50.82308542910346
2005-03-31 15:00:00,-64.96149308664667
2005-03-31 16:00:00,-41.81244580471662
2005-03-31 17:00:00,-83.53182884541116
2005-03-31 18:00:00,13.901248390451201
2005-03-31 19:00:00,80.147517346923
2005-03-31 20:00:00,25.328004850138313
2005-03-31 21:00:00,-44.26776575118038
2005-03-31 22:00:00,-67.0413821100733
2005-03-31 23:00:00,-26.927333389184014
2005-04-01 00:00:00,104.148559344874
2005-04-01 01:00:00,114.0427465244527
2005-04-01 02:00:00,118.10821412419682
2005-04-01 03:00:00,121.86746744622633
2005-04-01 04:00:00,141.58771822820609
2005-04-01 05:00:00,110.67200428320461
2005-04-01 06:00:00,142.1595954823556
2005-04-01 07:00:00,88.0155499583957
2005-04-01 08:00:00,28.49017858621073
2005-04-01 09:00:00,-19.51453438481508
2005-04-01 10:00:00,23.69831936558967
2005-04-01 11:00:00,-96.39737443751301
2005-04-01 12:00:00,16.62738993512039
2005-04-01 13:00:00,-100.51110056541484
2005-04-01 14:00:00,-76.8425817866239
2005-04-01 15:00:00,-42.15949720016556
2005-04-01 16:00:00,-39.20795015597059
2005-04-01 17:00:00,-38.64866488616417
2005-04-01 18:00:00,29.4991841252845
2005-04-01 19:00:00,63.12348591498994
2005-04-01 20:00:00,41.38398842082597
2005-04-01 21:00:00,-2.461748428590681
2005-04-01 22:00:00,9.619003437928995
2005-04-01 23:00:00,62.223217202864134
2005-04-02 00:00:00,81.77762089762064
2005-04-02 01:00:00,100.59694444323918
2005-04-02 02:00:00,127.17045792105387
2005-04-02 03:00:00,146.84808150653794
2005-04-02 04:00:00,190.1600636226267
2005-04-02 05:00:00,187.2411616160689
2005-04-02 06:00:00,213.37012620768542
2005-04-02 07:00:00,155.9069224771929
2005-04-02 08:00:00,162.545322022253
2005-04-02 09:00:00,178.8522168613872
2005-04-02 10:00:00,125.38142710589136
2005-04-02 11:00:00,104.30860996264505
2005-04-02 12:00:00,116.12862447830526
2005-04-02 13:00:00,118.29766428114499
2005-04-02 14:00:00,138.89500356642384
2005-04-02 15:00:00,100.3352506082067
2005-04-02 16:00:00,103.15512306328037
2005-04-02 17:00:00,30.211976351121848
2005-04-02 18:00:00,45.60017474798087
2005-04-02 19:00:00,195.44707420158466
2005-04-02 20:00:00,145.52955079324647
2005-04-02 21:00:00,126.82580072409337
2005-04-02 22:00:00,193.02095536378692
2005-04-02 23:00:00,225.57947425223347
2005-04-03 00:00:00,241.48461554786786
2005-04-03 01:00:00,267.29236983302667
2005-04-03 02:00:00,274.7772739818465
2005-04-03 03:00:00,293.42282230649334
2005-04-03 04:00:00,285.9158472586878
2005-04-03 05:00:00,210.1136016459002
2005-04-03 06:00:00,228.01084329709352
2005-04-03 07:00:00,195.7005568370373
2005-04-03 08:00:00,199.55252225706136
2005-04-03 09:00:00,215.07959436634565
2005-04-03 10:00:00,222.6772997082794
2005-04-03 11:00:00,229.22859610822434
2005-04-03 12:00:00,155.25011081563866
2005-04-03 13:00:00,-50.690532299473944
2005-04-03 14:00:00,-66.42965932272932
2005-04-03 15:00:00,-73.76009553950303
2005-04-03 16:00:00,-149.6751207386228
2005-04-03 17:00:00,-130.31352301533616
2005-04-03 18:00:00,-140.12944429746472
2005-04-03 19:00:00,-109.84200789950864
2005-04-03 20:00:00,10.341678096332998
2005-04-03 21:00:00,186.64874429818565
2005-04-03 22:00:00,339.51511001978224
2005-04-03 23:00:00,260.1539285845088
2005-04-04 00:00:00,334.353660320832
2005-04-04 01:00:00,290.76143050010455
2005-04-04 02:00:00,264.25595339124106
2005-04-04 03:00:00,256.20514415205525
2005-04-04 04:00:00,272.480328117015
2005-04-04 05:00:00,219.98120463346118
2005-04-04 06:00:00,228.91048925669793
2005-04-04 07:00:00,289.52947926283787
2005-04-04 08:00:00,189.7642401000403
2005-04-04 09:00:00,103.93719288824263
2005-04-04 10:00:00,117.16493088587458
2005-04-04 11:00:00,69.19493998058147
2005-04-04 12:00:00,33.40589676419404
2005-04-04 13:00:00,31.824125509889427
2005-04-04 14:00:00,14.072342623699797
2005-04-04 15:00:00,-18.562157667323845
2005-04-04 16:00:00,-38.32752655726381
2005-04-04 17:00:00,-110.1200874483427
2005-04-04 18:00:00,-149.8720910160555
2005-04-04 19:00:00,-80.90486747939622
2005-04-04 20:00:00,39.2012211916126
2005-04-04 21:00:00,32.14367359236758
2005-04-04 22:00:00,57.3881029980862
2005-04-04 23:00:00,15.72592345615476
2005-04-05 00:00:00,-60.657893811142685
2005-04-05 01:00:00,-62.25141070741256
2005-04-05 02:00:00,-71.6095830926763
2005-04-05 03:00:00,-20.53726081006039
2005-04-05 04:00:00,-23.5945717748441
2005-04-05 05:00:00,-82.9426842818159
2005-04-05 06:00:00,-83.82167436667851
2005-04-05 07:00:00,116.01667549107697
2005-04-05 08:00:00,140.4574628075311
2005-04-05 09:00:00,74.64347769710639
2005-04-05 10:00:00,28.845187211533585
2005-04-05 11:00:00,26.416756309674838
2005-04-05 12:00:00,-10.31398159197829
2005-04-05 13:00:00,-10.080722967947622
2005-04-05 14:00:00,-13.098638389265943
2005-04-05 15:00:00,-43.59224968592025
2005-04-05 16:00:00,-69.31896741936794
2005-04-05 17:00:00,-113.14857660012171
2005-04-05 18:00:00,-180.9302414527267
2005-04-05 19:00:00,-128.93110864667597
2005-04-05 20:00:00,16.059042857134727
2005-04-05 21:00:00,26.085136095373173
2005-04-05 22:00:00,60.571668289712534
2005-04-05 23:00:00,-9.826549395143275
2005-04-06 00:00:00,-2.8522595626841394
2005-04-06 01:00:00,-15.006742955368054
2005-04-06 02:00:00,-17.896046853650432
2005-04-06 03:00:00,-1.1631997925646829
2005-04-06 04:00:00,-5.6531549561850625
2005-04-06 05:00:00,-97.2347567146171
2005-04-06 06:00:00,-85.82865082343483
2005-04-06 07:00:00,-57.56397568888974
2005-04-06 08:00:00,-40.650163082713334
2005-04-06 09:00:00,-31.434435667446678
2005-04-06 10:00:00,-43.80102182702262
2005-04-06 11:00:00,-70.3212322389029
2005-04-06 12:00:00,-138.06766006747193
2005-04-06 13:00:00,-132.86327187664938
2005-04-06 14:00:00,-131.0440558401167
2005-04-06 15:00:00,-148.31367882941709
2005-04-06 16:00:00,-172.74333653576423
2005-04-06 17:00:00,-223.59525903682993
2005-04-06 18:00:00,-276.5915556393977
2005-04-06 19:00:00,-238.30867636599805
2005-04-06 20:00:00,-102.15041993323575
2005-04-06 21:00:00,-98.39192237609109
2005-04-06 22:00:00,-75.17598118565093
2005-04-06 23:00:00,-84.95179505641045
2005-04-07 00:00:00,-62.592585601658584
2005-04-07 01:00:00,-33.65664747777532
2005-04-07 02:00:00,-20.636696972287382
2005-04-07 03:00:00,-21.54986768306344
2005-04-07 04:00:00,-4.420297712212914
2005-04-07 05:00:00,-17.617976531377508
2005-04-07 06:00:00,19.12268313477398
2005-04-07 07:00:00,28.77006690786402
2005-04-07 08:00:00,-3.8397063170050387
2005-04-07 09:00:00,-25.184343926896418
2005-04-07 10:00:00,-15.884546213274007
2005-04-07 11:00:00,31.999128168079324
2005-04-07 12:00:00,12.503664487458764
2005-04-07 13:00:00,12.300516816458412
2005-04-07 14:00:00,43.331938223852376
2005-04-07 15:00:00,7.9562721114048145
2005-04-07 16:00:00,-4.322119951681543
2005-04-07 17:00:00,-37.92001522794999
2005-04-07 18:00:00,-79.52388309646904
2005-04-07 19:00:00,4.436222183240716
2005-04-07 20:00:00,-19.954099843851054
2005-04-07 21:00:00,-50.02967900560293
2005-04-07 22:00:00,-28.218888160611414
2005-04-07 23:00:00,-46.30817467796351
2005-04-08 00:00:00,-23.40554497003791
2005-04-08 01:00:00,-8.370012237782475
2005-04-08 02:00:00,-3.005475483936152
2005-04-08 03:00:00,13.44185463504823
2005-04-08 04:00:00,4.398874005407379
2005-04-08 05:00:00,-27.95192974376505
2005-04-08 06:00:00,13.002360723492075
2005-04-08 07:00:00,41.42590259631561
2005-04-08 08:00:00,7.852016124971442
2005-04-08 09:00:00,-19.0032353769966
2005-04-08 10:00:00,-9.384348785755265
2005-04-08 11:00:00,9.586575199579329
2005-04-08 12:00:00,18.507566924634375
2005-04-08 13:00:00,22.286872291544114
2005-04-08 14:00:00,19.829312350187365
2005-04-08 15:00:00,14.56817978660024
2005-04-08 16:00:00,-21.481869986003858
